date,temperature_2m_mean,relative_humidity_2m_mean,wind_speed_10m_mean,apparent_temperature_mean,dew_point_2m_mean,surface_pressure_mean,pressure_msl_mean,precipitation_sum,winddirection_10m_dominant,wind_gusts_10m_mean,et0_fao_evapotranspiration,rain_sum,cloud_cover_mean,soil_moisture_0_to_100cm_mean,soil_temperature_0_to_100cm_mean
2024-08-16 00:00:00+00:00,28.412497,84.05358,6.0890727,34.682865,-0.11666298,1007.33496,1008.36255,0.0,298.72018,14.790001,4.2054048,0.0,97.75,0.4647025,29.44975
2024-08-17 00:00:00+00:00,28.574999,80.173096,7.030269,34.483875,-0.758337,1009.03375,1010.0625,0.1,292.175,17.054996,5.402531,0.1,91.208336,0.45808706,29.559357
2024-08-18 00:00:00+00:00,28.94792,78.62197,4.2461786,35.289658,0.12291908,1008.4773,1009.50415,0.1,257.47058,12.134999,5.0273376,0.1,98.791664,0.4530151,29.703438
2024-08-19 00:00:00+00:00,28.53125,80.22765,5.90883,34.533623,-0.060419083,1008.3135,1009.34174,0.70000005,120.860855,15.659999,4.693899,0.70000005,100.0,0.4490734,29.762962
2024-08-20 00:00:00+00:00,28.475,82.11071,4.5362678,34.83402,0.29374886,1009.608,1010.6375,2.6999998,125.04201,13.005001,4.627835,2.6999998,80.583336,0.44500336,29.791376
2024-08-21 00:00:00+00:00,27.956251,85.97988,4.347599,34.6728,0.372921,1010.4012,1011.4334,8.099999,40.325783,12.704999,4.6820946,8.099999,96.041664,0.4416679,29.804064
2024-08-22 00:00:00+00:00,28.4125,81.88782,4.885641,34.688038,-0.4062538,1009.1082,1010.13763,0.6,331.36325,14.835,4.601191,0.6,84.333336,0.43565252,29.92288
2024-08-23 00:00:00+00:00,27.510416,87.38455,3.798065,33.99298,0.26041985,1008.897,1009.92914,17.3,2.5637026,13.409999,3.5496998,17.3,100.0,0.4345163,29.91873
2024-08-24 00:00:00+00:00,26.579168,89.18222,4.2333755,32.450073,-0.539587,1008.29034,1009.325,18.6,61.32107,11.969999,1.8802562,18.6,100.0,0.44158635,29.529295
2024-08-25 00:00:00+00:00,27.314585,87.334625,4.6575804,33.56237,0.32500458,1006.96924,1008.0002,6.2999997,270.69028,12.945001,3.939755,6.2999997,97.666664,0.45068166,29.464188
2024-08-26 00:00:00+00:00,27.175001,86.46645,7.8660116,32.766445,-0.26667213,1006.7729,1007.8042,17.199999,241.72804,19.365002,3.869021,17.199999,98.375,0.4641471,29.345041
2024-08-27 00:00:00+00:00,26.935415,86.570335,12.526449,31.696135,-0.21666527,1006.77637,1007.80835,35.300003,234.02385,26.714998,3.8121316,35.300003,95.458336,0.47192287,29.132772
2024-08-28 00:00:00+00:00,26.441668,88.92618,12.919258,30.946846,0.004169464,1005.92975,1006.96246,19.200003,235.29185,27.585001,2.0254834,19.200003,100.0,0.49649298,28.776815
2024-08-29 00:00:00+00:00,27.316666,87.84559,5.4305344,33.448242,0.625,1006.1491,1007.17914,16.7,207.5789,17.474997,3.7391365,16.7,89.916664,0.50335747,28.830734
2024-08-30 00:00:00+00:00,27.572914,86.108925,8.4937315,33.341602,-0.11041832,1006.8867,1007.91675,12.799999,200.39676,18.900002,4.2385025,12.799999,87.25,0.503035,28.902021
2024-08-31 00:00:00+00:00,28.322916,82.832756,4.558742,34.716167,0.05833435,1007.05597,1008.08325,2.8000002,173.29024,13.995,4.444373,2.8000002,88.583336,0.49787045,29.01481
2024-09-01 00:00:00+00:00,26.833336,87.93214,4.413183,32.854614,-0.43333244,1006.031,1007.0625,34.2,208.70581,15.254998,3.6016705,34.2,95.5,0.4993392,29.050278
2024-09-02 00:00:00+00:00,25.768751,91.191536,18.330023,29.333885,-0.37916946,1005.2781,1006.31244,105.80001,248.85873,36.72,0.9039158,105.80001,100.0,0.51581377,28.456291
2024-09-03 00:00:00+00:00,26.77083,86.71577,25.125782,29.53644,0.122917175,1005.97675,1007.0083,21.0,227.66359,48.629993,3.5485196,21.0,99.666664,0.51191044,28.29769
2024-09-04 00:00:00+00:00,26.274996,89.221306,25.969707,28.811234,0.014583588,1004.02277,1005.05414,31.400002,222.62865,51.03,2.087248,31.400002,99.333336,0.5146362,28.064316
2024-09-05 00:00:00+00:00,26.816668,87.44613,18.295095,30.592554,0.18958282,1003.6501,1004.6792,25.0,215.06711,38.7,2.3791575,25.0,100.0,0.5157808,27.9414
2024-09-06 00:00:00+00:00,27.462502,86.31762,6.34191,33.223812,0.37708664,1006.7073,1007.7375,3.6,205.97859,17.94,2.5610578,3.6,100.0,0.5071625,28.026688
2024-09-07 00:00:00+00:00,28.51042,79.02444,5.49187,34.42996,-0.5687523,1009.71216,1010.74164,0.0,244.61794,13.140001,4.96855,0.0,97.708336,0.49853954,28.265955
2024-09-08 00:00:00+00:00,28.45833,77.77036,7.510883,33.90754,-0.34375,1009.1084,1010.13745,0.0,262.40543,17.069998,5.216248,0.0,99.625,0.49095336,28.522001
2024-09-09 00:00:00+00:00,27.352081,85.76367,6.8481855,33.033176,0.7208328,1006.6196,1007.64996,1.9000002,300.6772,16.589998,3.2336757,1.9000002,98.208336,0.4846067,28.629232
2024-09-10 00:00:00+00:00,27.772913,84.04448,9.575462,33.33718,0.03958702,1006.363,1007.3918,2.6999998,255.79915,22.155,4.719728,2.6999998,68.25,0.4794817,28.719063
2024-09-11 00:00:00+00:00,26.997915,87.80606,6.4705987,32.907604,-0.04375267,1007.2884,1008.3208,34.4,275.94678,18.3,4.108516,34.4,83.958336,0.48574963,28.686104
2024-09-12 00:00:00+00:00,27.093752,88.24502,7.0802765,32.92677,0.20833397,1004.267,1005.29584,15.0,262.11942,17.474998,3.4198856,15.0,99.833336,0.4902575,28.564814
2024-09-13 00:00:00+00:00,26.55625,89.519264,5.994841,32.277367,-0.28333473,1001.1849,1002.21246,20.0,232.81511,16.125002,3.0400925,20.0,99.958336,0.49746,28.456505
2024-09-14 00:00:00+00:00,26.927084,89.14698,7.4867506,32.720634,0.29166603,999.1175,1000.14166,17.5,214.19565,16.89,3.622365,17.5,96.041664,0.50790125,28.36492
2024-09-15 00:00:00+00:00,26.824997,87.5489,9.655254,31.919304,-0.39583015,1001.22754,1002.2544,17.800001,239.78496,22.800001,3.0212717,17.800001,99.958336,0.5128679,28.241163
2024-09-16 00:00:00+00:00,27.381248,85.65142,9.968804,32.51386,0.15207863,1000.91724,1001.94165,8.2,255.70877,21.18,3.038569,8.2,100.0,0.50547045,28.292274
2024-09-17 00:00:00+00:00,26.872911,86.63498,14.374125,31.246237,-0.28749275,1000.1123,1001.1374,5.7999997,227.83054,30.420002,3.5705948,5.7999997,99.708336,0.5018793,28.227564
2024-09-18 00:00:00+00:00,26.6625,88.42544,10.047206,31.722939,0.14583015,1002.33,1003.3584,25.999998,212.5784,25.545002,2.9610481,25.999998,98.291664,0.5109917,28.124435
2024-09-19 00:00:00+00:00,27.329168,85.622894,11.307519,32.35583,0.06666565,1004.7841,1005.8125,9.2,219.47987,24.735,3.8088758,9.2,95.333336,0.50849575,28.068771
2024-09-20 00:00:00+00:00,27.414587,82.8677,10.054818,32.180676,-0.4291668,1006.7571,1007.7874,4.9999995,232.59018,21.059996,3.147355,4.9999995,100.0,0.5043671,28.06325
2024-09-21 00:00:00+00:00,26.239584,89.51385,5.1738515,31.797842,0.13541412,1008.3931,1009.4292,11.1,122.60458,12.615001,2.1042876,11.1,100.0,0.50147253,27.939188
2024-09-22 00:00:00+00:00,26.910416,86.61941,7.6926894,32.29705,0.09375,1009.85645,1010.8916,6.9999995,115.9268,16.800001,3.4285948,6.9999995,99.75,0.50202876,27.904877
2024-09-23 00:00:00+00:00,28.179169,82.90453,5.484717,34.30427,0.36874962,1010.39764,1011.42914,2.4,360.0,15.27,4.627888,2.4,51.25,0.49427792,28.141127
2024-09-24 00:00:00+00:00,27.0875,88.445625,4.5770288,33.44693,0.13125038,1009.7905,1010.82495,9.7,309.6322,16.005001,4.4463744,9.7,79.958336,0.48502123,28.419546
2024-09-25 00:00:00+00:00,28.256248,85.07389,5.913173,34.78177,0.50416946,1009.045,1010.07495,1.4000001,125.35422,16.049997,4.762969,1.4000001,97.0,0.47059336,28.602516
2024-09-26 00:00:00+00:00,28.2125,82.489365,5.6175876,34.334,-0.5958328,1009.428,1010.45825,3.5,287.162,15.045002,4.511637,3.5,92.125,0.46181872,28.80031
2024-09-27 00:00:00+00:00,28.406248,83.880196,6.092135,34.703014,0.53125,1008.5088,1009.5376,0.4,268.27734,14.969999,3.9208832,0.4,99.416664,0.45342132,28.862268
2024-09-28 00:00:00+00:00,28.677084,79.18612,12.237721,33.48411,-0.8104172,1006.3077,1007.33344,0.3,289.13287,25.334995,4.493227,0.3,98.916664,0.44463578,28.907026
2024-09-29 00:00:00+00:00,27.852087,82.40932,18.629408,31.608574,0.014583588,1005.1893,1006.21655,8.5,251.33743,37.17,3.287138,8.5,100.0,0.44033337,28.866232
2024-09-30 00:00:00+00:00,27.445837,82.2328,21.508305,30.611786,-0.4458351,1006.37036,1007.39996,4.6999993,240.2877,42.855,3.9844685,4.6999993,99.875,0.43667462,28.681915
2024-10-01 00:00:00+00:00,28.002083,81.93064,16.364521,32.197807,0.4458351,1007.7541,1008.7834,2.2,229.5931,33.689995,4.0022182,2.2,100.0,0.43410456,28.633041
2024-10-02 00:00:00+00:00,28.185417,81.35088,7.7445464,33.839645,0.02083397,1008.89923,1009.92914,0.1,232.65347,17.43,4.5213265,0.1,96.5,0.42921042,28.739752
2024-10-03 00:00:00+00:00,28.312498,80.66508,3.8061447,34.537746,-0.03125,1008.92896,1009.9585,2.1,354.34564,10.935,4.3465624,2.1,87.166664,0.42360422,28.900208
2024-10-04 00:00:00+00:00,27.554167,86.13192,4.4639134,33.77862,0.41666412,1008.5433,1009.5749,2.6999998,322.1416,14.745001,3.83405,2.6999998,98.041664,0.4201746,28.978502
2024-10-05 00:00:00+00:00,26.691671,88.32627,4.01277,32.716053,-0.42708397,1008.0325,1009.0666,7.5000005,214.63644,14.969999,3.7156498,7.5000005,92.875,0.42329252,28.872442
2024-10-06 00:00:00+00:00,26.170835,89.73551,4.2051277,31.903511,-0.22083282,1008.7757,1009.8125,13.200001,249.22758,13.334999,2.4392886,13.200001,90.75,0.42807046,28.668184
2024-10-07 00:00:00+00:00,26.108332,90.55832,2.4633844,32.161407,0.097919464,1009.4792,1010.51666,9.599999,53.790474,11.4749975,2.5664558,9.599999,99.291664,0.44839206,28.510979
2024-10-08 00:00:00+00:00,27.297918,85.76269,4.1635957,33.321518,0.22499847,1009.33765,1010.3708,2.6,195.16449,11.759999,3.572127,2.6,99.791664,0.44987127,28.581335
2024-10-09 00:00:00+00:00,27.095827,87.294075,4.07152,33.360767,0.106248856,1008.9039,1009.9375,4.9,134.99986,12.359999,4.05809,4.9,76.333336,0.4532846,28.612562
2024-10-10 00:00:00+00:00,26.731253,88.623955,4.528424,32.82428,-0.12291527,1008.43646,1009.47076,18.400002,94.08567,12.809999,3.8099859,18.400002,91.5,0.4530067,28.618729
2024-10-11 00:00:00+00:00,26.841665,88.090675,4.5837984,33.02248,-0.014583588,1008.312,1009.34595,3.5000002,15.945477,12.87,4.408799,3.5000002,70.416664,0.45683083,28.63796
2024-10-12 00:00:00+00:00,26.702082,88.03247,4.9708033,32.627224,-0.13333511,1009.29785,1010.33325,6.3999996,45.91901,14.789999,4.0469394,6.3999996,59.458332,0.45586708,28.591959
2024-10-13 00:00:00+00:00,27.391665,86.596794,4.8541436,33.470646,0.41875267,1008.7592,1009.7917,3.7,289.54858,14.670001,3.5197015,3.7,92.791664,0.45474958,28.640312
2024-10-14 00:00:00+00:00,27.612505,86.379395,3.8792942,34.027546,0.19166565,1008.2065,1009.23755,4.7999997,83.81488,14.46,3.6710367,4.7999997,99.708336,0.4489092,28.779333
2024-10-15 00:00:00+00:00,26.993752,87.57419,3.7616737,33.077366,-0.3750019,1009.27826,1010.31256,2.8999999,44.999897,13.124998,3.2935658,2.8999999,99.541664,0.44535375,28.680319
2024-10-16 00:00:00+00:00,27.543747,84.1313,5.122432,33.469532,-0.21458244,1009.7837,1010.81665,1.3000001,76.36887,13.500001,4.202342,1.3000001,77.708336,0.44380125,28.703066
2024-10-17 00:00:00+00:00,27.683332,81.49116,4.4372783,33.510715,-0.36874962,1009.53436,1010.56665,1.1000001,145.06061,13.710001,4.2617345,1.1000001,62.791668,0.43728504,28.832415
2024-10-18 00:00:00+00:00,27.472916,84.70109,3.816849,33.611725,0.47708702,1008.4267,1009.45844,2.8,246.0877,12.72,3.8786004,2.8,59.125,0.4312537,28.910185
2024-10-19 00:00:00+00:00,27.908333,85.07867,3.526556,34.239773,0.4770813,1008.6862,1009.7168,1.7000002,258.60788,11.535002,3.3363078,1.7000002,90.583336,0.42710042,28.957628
2024-10-20 00:00:00+00:00,27.793749,81.544044,6.9565635,33.10754,-1.0229168,1008.7815,1009.81256,14.4,30.963669,20.759998,4.147196,14.4,95.708336,0.42433465,28.954477
2024-10-21 00:00:00+00:00,27.608335,83.45617,5.8591094,33.133602,0.31874847,1006.9078,1007.93744,4.5,37.00008,15.945,3.2394085,4.5,97.833336,0.43227914,28.738546
2024-10-22 00:00:00+00:00,27.581251,83.49211,8.859224,32.689583,0.087501526,1003.16974,1004.1958,14.299999,299.39246,18.825,2.4758375,14.299999,100.0,0.42573118,28.745003
2024-10-23 00:00:00+00:00,26.387499,89.42953,14.5385475,30.700684,0.024999619,996.20624,997.22925,75.4,255.54651,33.075,1.2589406,75.4,100.0,0.46142134,28.331688
2024-10-24 00:00:00+00:00,27.291664,87.78159,25.479263,30.371813,0.5812473,994.3237,995.3415,57.899998,237.03217,49.064995,2.221941,57.899998,100.0,0.47192332,28.21829
2024-10-25 00:00:00+00:00,27.593752,78.18355,23.206398,30.049528,-1.699997,1001.30927,1002.33344,10.799999,209.62856,48.045002,4.1925015,10.799999,92.583336,0.507932,28.115206
2024-10-26 00:00:00+00:00,27.160416,83.012375,7.1815033,32.41466,0.57500076,1005.6699,1006.70013,1.2000002,213.25705,17.235,3.973098,1.2000002,51.791668,0.50366,28.208002
2024-10-27 00:00:00+00:00,26.595835,86.16401,9.232875,31.487654,0.09582901,1006.68353,1007.7168,4.599999,256.18185,21.66,3.4739563,4.599999,95.875,0.5024934,28.188147
2024-10-28 00:00:00+00:00,27.368753,81.54249,11.778032,31.767326,-0.1875,1005.19196,1006.2209,0.0,295.45953,24.375,3.7038941,0.0,98.958336,0.49610713,28.24175
2024-10-29 00:00:00+00:00,27.925001,78.90917,18.298681,31.277872,0.01250267,1004.44476,1005.4709,0.0,287.44125,35.775,3.4298625,0.0,100.0,0.4898971,28.313059
2024-10-30 00:00:00+00:00,27.368746,81.59979,21.915148,30.232864,0.045835495,1004.9797,1006.0083,2.3,255.39752,43.050003,3.3751705,2.3,100.0,0.48504254,28.350729
2024-10-31 00:00:00+00:00,26.772919,86.22058,21.08687,29.982317,0.345829,1006.0349,1007.0667,23.600002,228.47949,40.919994,2.7966783,23.600002,99.916664,0.4888134,28.179525
2024-11-01 00:00:00+00:00,27.185417,85.795135,6.606712,32.901913,0.26041985,1009.3619,1010.39575,4.1,136.70746,16.394999,3.9117079,4.1,65.583336,0.48590663,28.213936
2024-11-02 00:00:00+00:00,27.183334,87.60441,3.291234,33.52723,0.30208015,1010.769,1011.8042,1.7000002,73.057335,11.534999,3.8768387,1.7000002,20.958334,0.48663422,28.260832
2024-11-03 00:00:00+00:00,27.545835,81.83446,6.0067854,32.930927,-0.875,1010.0874,1011.12085,2.2,72.16666,16.71,4.095211,2.2,47.375,0.4813837,28.375708
2024-11-04 00:00:00+00:00,27.449997,80.82217,5.326374,32.792088,-0.29374695,1009.18384,1010.21655,1.5000001,33.956768,15.7649975,4.1497416,1.5000001,71.291664,0.47628757,28.422127
2024-11-05 00:00:00+00:00,26.785421,83.69964,4.7158704,32.209774,-0.05833435,1008.4033,1009.43756,10.8,342.6459,15.659999,4.0858355,10.8,82.375,0.47263536,28.446373
2024-11-06 00:00:00+00:00,26.820833,84.25265,5.27599,32.28392,0.28541565,1008.4825,1009.5166,1.1,27.164936,13.500001,3.6105704,1.1,93.375,0.46736085,28.351608
2024-11-07 00:00:00+00:00,27.052086,86.950905,6.294902,32.802982,0.7479172,1008.9079,1009.9417,1.2,219.04286,15.254998,3.589438,1.2,99.916664,0.46073413,28.439772
2024-11-08 00:00:00+00:00,26.925003,86.06965,6.5418224,32.44467,-0.30208588,1009.44855,1010.48334,9.700001,148.78459,18.0,3.6384861,9.700001,70.333336,0.45884916,28.426086
2024-11-09 00:00:00+00:00,26.775002,88.26965,4.427135,32.814217,0.26250458,1010.2514,1011.28754,1.7,341.42416,13.830002,3.7642329,1.7,40.041668,0.4576,28.455107
2024-11-10 00:00:00+00:00,27.39792,85.19891,7.238295,32.911037,-1.9073486e-06,1008.4346,1009.4666,1.2,321.65912,17.925,3.481991,1.2,84.875,0.4508222,28.463774
2024-11-11 00:00:00+00:00,27.46875,83.82341,14.775998,31.686928,-0.16041374,1005.77515,1006.80414,0.6,220.47621,30.075,2.4781806,0.6,99.916664,0.44675705,28.425043
2024-11-12 00:00:00+00:00,27.97917,82.149315,7.137064,33.586956,0.093746185,1007.78314,1008.81256,1.1,179.6408,17.130001,4.048887,1.1,74.083336,0.4241359,28.746506
2024-11-13 00:00:00+00:00,28.520834,76.257286,4.756111,33.97344,-0.6625023,1008.0596,1009.0876,0.70000005,347.5209,15.674999,3.6535375,0.70000005,87.916664,0.32518336,30.02102
2024-11-14 00:00:00+00:00,28.702085,76.04865,8.213397,33.653576,0.085422516,1007.41095,1008.4375,1.4000001,243.12619,23.909998,3.7644062,1.4000001,99.583336,0.31823,30.154419
2024-11-15 00:00:00+00:00,29.595839,69.15483,5.034782,34.644596,-0.9666672,1007.9218,1008.94586,0.0,179.26167,16.875002,4.4972496,0.0,78.916664,0.31775752,30.475706
2024-11-16 00:00:00+00:00,29.837503,64.1978,7.3624644,33.937878,-0.92500305,1007.3023,1008.325,1.2,351.5787,21.84,4.653848,1.2,82.458336,0.31778663,30.82475
2024-11-17 00:00:00+00:00,27.685417,82.66468,15.907099,31.73922,2.3729172,1004.1691,1005.19574,10.0,248.78287,37.590004,1.8163007,10.0,99.875,0.32134506,30.484129
2024-11-18 00:00:00+00:00,28.222918,79.3146,10.447391,33.052742,-0.26041985,1009.2281,1010.25836,0.0,120.47178,25.38,4.039974,0.0,82.375,0.32684293,30.084856
2024-11-19 00:00:00+00:00,28.162497,76.36858,6.130999,33.150593,-0.8749981,1010.09796,1011.12933,0.2,90.16582,16.44,4.265939,0.2,53.041668,0.32187504,30.045565
2024-11-20 00:00:00+00:00,28.449999,71.99364,5.3854127,33.04611,-0.9354172,1009.3247,1010.3542,0.0,74.59523,16.184998,4.367827,0.0,64.083336,0.31799126,30.22927
2024-11-21 00:00:00+00:00,28.883337,65.65179,6.48973,32.77781,-0.98958015,1008.8808,1009.90826,0.0,86.37766,20.1,4.6740212,0.0,15.291667,0.31594375,30.637314
2024-11-22 00:00:00+00:00,29.447916,61.936283,6.9726496,32.956337,-0.50208473,1009.20734,1010.2332,0.0,83.918884,20.429996,4.7909064,0.0,11.916667,0.31454673,30.853083
2024-11-23 00:00:00+00:00,29.324999,63.923878,7.0152974,33.08823,0.5791664,1010.12695,1011.15424,0.0,86.70243,21.450003,4.569073,0.0,82.25,0.31356087,31.022896
2024-11-24 00:00:00+00:00,29.191666,64.81884,7.667553,32.962917,0.15416718,1010.49274,1011.52094,0.2,64.43037,23.775,4.6556096,0.2,67.166664,0.312645,31.106148
2024-11-25 00:00:00+00:00,29.212502,64.928116,7.2579355,33.06747,0.17500114,1010.0848,1011.1123,0.4,45.323677,23.264997,4.2401247,0.4,88.666664,0.31203547,31.183563
2024-11-26 00:00:00+00:00,29.749998,60.998444,6.7169538,33.372066,-0.7104149,1009.34985,1010.375,0.0,70.53735,20.564999,4.6534696,0.0,56.041668,0.31244373,31.374624
2024-11-27 00:00:00+00:00,29.620832,58.98012,5.0119333,33.119038,-0.8374996,1009.387,1010.4124,0.0,46.602795,17.309998,4.5017295,0.0,72.583336,0.31258667,31.52725
2024-11-28 00:00:00+00:00,29.529165,62.869385,7.4275174,33.18619,1.1979141,1009.58234,1010.60846,1.2,34.986706,22.95,4.476091,1.2,62.5,0.31250244,31.5439
2024-11-29 00:00:00+00:00,28.447914,66.64799,9.676545,31.725843,0.1562519,1009.53705,1010.5667,3.8999999,29.99075,30.255001,3.2970023,3.8999999,95.708336,0.31356123,31.402975
2024-11-30 00:00:00+00:00,27.75,69.59113,11.825941,30.712944,-0.07500267,1008.4649,1009.49585,8.4,27.826796,32.579998,3.9752738,8.4,93.666664,0.31490588,31.241564
2024-12-01 00:00:00+00:00,24.689583,91.80915,7.2944026,29.281912,1.75,1007.5595,1008.59985,54.899998,4.046291,19.065,0.8070385,54.899998,100.0,0.3417158,30.379602
2024-12-02 00:00:00+00:00,25.456251,90.20679,9.639354,29.983025,0.4541664,1007.67017,1008.7083,24.300001,5.731585,24.150002,1.7755558,24.300001,99.958336,0.34792838,29.787397
2024-12-03 00:00:00+00:00,26.502083,89.28019,3.987871,32.39648,0.85624886,1008.03613,1009.071,19.1,327.40173,14.115,2.5964425,19.1,91.583336,0.3470825,29.711815
2024-12-04 00:00:00+00:00,26.883331,88.21616,3.7797196,32.954647,0.17291832,1007.98334,1009.01666,6.0999994,2.4626842,13.559999,2.9658387,6.0999994,86.375,0.34454212,29.743734
2024-12-05 00:00:00+00:00,27.31458,84.37704,3.97907,33.28409,-0.36249924,1007.8015,1008.83325,0.0,134.30136,12.284998,3.6323776,0.0,56.75,0.3398492,29.687294
2024-12-06 00:00:00+00:00,27.837502,79.620155,3.2766728,33.512653,-0.6145859,1007.9075,1008.9375,0.6,136.63649,11.264999,3.7828314,0.6,80.375,0.3352554,29.75496
2024-12-07 00:00:00+00:00,28.027082,81.15985,3.1050434,33.99426,0.6541672,1008.1619,1009.19165,2.3,309.55957,14.114998,3.1182537,2.3,90.666664,0.33268285,29.839563
2024-12-08 00:00:00+00:00,28.695837,72.13542,7.3177605,33.210884,-1.4083271,1008.29755,1009.32495,0.3,33.61587,22.8,3.8639557,0.3,93.958336,0.33069077,30.059107
2024-12-09 00:00:00+00:00,27.752085,73.87959,8.855345,31.72975,-0.42500114,1008.1819,1009.2124,1.3000001,31.133713,23.010006,3.262781,1.3000001,98.041664,0.33057418,29.94319
2024-12-10 00:00:00+00:00,26.918749,78.19763,5.366782,31.473806,0.14374542,1008.57446,1009.6084,13.299999,357.15234,15.81,2.1194327,13.299999,99.708336,0.33097956,29.825521
2024-12-11 00:00:00+00:00,26.795832,81.75901,5.240433,31.684172,0.5250015,1008.59064,1009.62506,7.9,27.55274,16.74,2.933652,7.9,86.083336,0.3352846,29.712439
2024-12-12 00:00:00+00:00,27.518751,77.51629,5.711138,32.246784,-0.23750305,1008.7846,1009.8167,0.3,92.52195,16.5,3.4323905,0.3,77.125,0.3309271,29.669813
2024-12-13 00:00:00+00:00,28.195837,72.33564,5.8119082,32.694256,-0.5708313,1009.7276,1010.75836,1.4000001,101.71443,17.595001,4.0483217,1.4000001,53.041668,0.32846543,29.946272
2024-12-14 00:00:00+00:00,28.550001,67.602104,5.5376687,32.60083,-0.89374924,1011.66437,1012.6958,0.0,91.74892,18.374998,4.236063,0.0,56.166668,0.32281876,30.173483
2024-12-15 00:00:00+00:00,28.216665,66.295425,7.9429355,31.639292,-0.37916565,1012.05853,1013.09174,0.1,40.89225,24.42,4.1151705,0.1,52.708332,0.32046205,30.285645
2024-12-16 00:00:00+00:00,27.541666,67.6122,9.522568,30.4807,-0.31875038,1011.4321,1012.4666,0.0,29.943224,25.755,3.3589165,0.0,90.791664,0.31919912,30.137812
2024-12-17 00:00:00+00:00,26.791664,73.61301,9.1421585,30.146704,0.7104168,1010.4138,1011.45013,2.3000002,11.89635,24.464998,2.753067,2.3000002,98.75,0.31848451,29.778143
2024-12-18 00:00:00+00:00,27.074999,70.55088,10.226481,30.00688,-0.5770874,1009.02026,1010.05414,1.4000001,24.661768,26.94,3.4109025,1.4000001,92.25,0.31893954,29.745628
2024-12-19 00:00:00+00:00,28.070833,59.39722,9.983802,30.173714,-1.699997,1008.52026,1009.55,0.0,23.186789,27.809996,4.2316585,0.0,79.5,0.3169417,29.918085
2024-12-20 00:00:00+00:00,28.033335,63.98937,8.838134,30.854311,1.1187515,1008.23267,1009.2625,0.5,31.027012,24.974998,4.061733,0.5,78.541664,0.3164517,30.072004
2024-12-21 00:00:00+00:00,26.679167,77.68156,7.0391245,30.809057,1.9958324,1008.8733,1009.9084,16.8,357.64587,22.02,2.2430313,16.8,99.375,0.3191584,29.910482
2024-12-22 00:00:00+00:00,26.954168,73.20795,7.3973427,30.618996,-0.7895832,1009.32794,1010.36237,0.0,48.788002,19.23,3.1999142,0.0,96.833336,0.32106876,29.589685
2024-12-23 00:00:00+00:00,26.916664,73.81501,7.276076,30.649721,0.15416336,1009.4985,1010.5334,0.1,92.13061,20.684998,2.8714008,0.1,99.083336,0.31950834,29.448174
2024-12-24 00:00:00+00:00,25.983332,85.497215,3.3255823,31.16407,1.4770851,1010.06976,1011.1084,36.600002,197.48021,19.230001,2.2422976,36.600002,97.666664,0.3275029,29.506851
2024-12-25 00:00:00+00:00,24.527079,93.736336,4.1450715,29.685728,0.19791412,1012.2583,1013.3042,18.4,242.06018,17.534998,1.0187141,18.4,99.708336,0.34822288,28.855919
2024-12-26 00:00:00+00:00,26.631248,84.64196,2.837784,32.261517,0.2500019,1012.6275,1013.6667,1.6000001,32.98513,10.214999,3.3031328,1.6000001,71.416664,0.3470942,28.811605
2024-12-27 00:00:00+00:00,26.966667,82.22564,5.332006,32.122665,-0.22083473,1012.2666,1013.3042,1.9000001,71.52392,14.370001,3.6597402,1.9000001,84.041664,0.3443817,28.91298
2024-12-28 00:00:00+00:00,25.937498,84.992065,6.076891,30.675676,-0.3354149,1011.39307,1012.43335,8.7,11.419575,17.64,2.7636058,8.7,89.541664,0.34311584,28.768106
2024-12-29 00:00:00+00:00,25.566668,81.23937,9.554996,29.1401,-1.0666676,1010.959,1011.99994,0.6,2.0119736,23.865002,2.7024522,0.6,95.666664,0.3419638,28.523918
2024-12-30 00:00:00+00:00,25.899996,88.794365,4.1306543,31.309412,1.7666702,1011.3764,1012.41656,10.5,63.080772,16.589998,2.6481912,10.5,85.083336,0.34624836,28.405897
2024-12-31 00:00:00+00:00,27.058327,83.659645,3.4483125,32.74092,0.06666565,1010.2066,1011.24164,1.0,120.6936,10.575001,3.5308855,1.0,95.875,0.34535,28.56942
2025-01-01 00:00:00+00:00,26.677086,84.799194,3.8666677,32.14478,-0.056251526,1009.3518,1010.3875,3.7000003,133.73569,16.245003,2.9907181,3.7000003,92.958336,0.34320915,28.573233
2025-01-02 00:00:00+00:00,26.835417,83.22109,3.8677268,32.24132,-0.23541832,1008.853,1009.8875,1.4000001,5.241683,14.849999,3.3251567,1.4000001,89.916664,0.3389071,28.635958
2025-01-03 00:00:00+00:00,26.150002,87.31229,4.458929,31.531265,0.19791985,1008.9089,1009.94586,6.7,45.702873,14.475,2.8004367,6.7,99.916664,0.33866796,28.601812
2025-01-04 00:00:00+00:00,26.456251,81.31925,3.8137875,31.48213,-0.9666672,1008.9556,1009.99176,0.5,33.35832,12.749998,3.4970696,0.5,82.25,0.3454783,28.426208
2025-01-05 00:00:00+00:00,25.875,75.21676,6.530038,29.359861,-1.8041668,1010.4106,1011.45,0.0,9.315631,17.715,3.2714527,0.0,79.75,0.34094295,28.232483
2025-01-06 00:00:00+00:00,25.910414,82.23914,4.824936,30.567366,1.5083351,1010.1111,1011.14996,2.5,37.990677,13.95,3.332521,2.5,61.25,0.33834124,28.15361
